result,Gold_Advantage_and_Towers,Vision_Control,Combat_Metrics,Grubs_and_Herald,Herald_Control,Herald_and_Grubs,Laning_Phase_and_Early_Baron_Control,Early_Macro_and_Objective_Priority,Elder_Drake_Control
0,-0.1622143103692024,-7.559399233511814,3.8644867811902164,0.3089941353155642,1.5406738878319646,0.22068312768794537,1.5418217178553326,0.38054188282968593,0.040415321577033245
1,3.7882509611721815,-1.434638684929386,0.144887549042978,-0.3835831164029792,-1.0293091328574,4.414060399347665,0.27091390914784536,-0.07260505128332173,-2.1152741360138703
0,-2.0191383529059186,-1.7112393090042977,0.14602809573481682,0.47802200465672373,-2.5631206500549597,-1.0612364810231658,2.9893590682339193,-1.3141157052860308,-2.0854998021412805
0,-2.9407204109356853,-1.4904813822584986,-2.4410189712858874,4.030650938496163,-1.3485685223431676,0.5782357899407358,-0.640837415365183,0.30905976186472806,-1.3775742619591853
1,1.8415948347194575,-1.9569562659686077,-1.9947246645829713,-4.557403983652478,-0.21714421405080062,0.4289714168313784,1.3175865269316882,-0.4329305910707603,-0.6418412786367913
1,0.5373456938488531,1.7708514463394869,-0.2983327338191231,-0.23993477220645434,1.168413463040182,2.586048073200941,-2.9194681432061746,0.4143720262225228,-0.38287727752157485
0,-1.1096140921065054,2.424282283354689,-0.4508128584658418,0.025282100083599348,-0.3392802782688293,-3.3128542491967994,2.285503349163876,-0.2048427264685214,-0.07880927758500238
0,-5.225122773656515,-3.4396305112051246,-0.1276711132093736,-0.5081064683741664,-0.9767847091336123,0.7232045736435748,2.697722836578523,0.8341616013151479,0.10177792123140406
1,4.080290426089688,-3.2866613426433435,-1.4407847626681138,-0.2659715357503147,-2.635330200569111,1.2011376167021475,-1.770951133002422,-0.18925172731541895,0.904995242416382
0,-5.178944863025126,2.2885181587229337,-5.275784017799241,-1.570523757018427,-1.9793582087945825,-2.913530228546074,1.3516281993481607,-0.43546508316319077,1.0264504952276674
1,1.0389830161338438,2.0704362779186765,-5.890659556981921,0.5754917730256776,1.434731671788881,3.1904479095271507,-1.5485196570667912,0.6897550076167202,1.284197868611599
0,1.1960678637002828,0.8635124222917093,-2.6078095241768176,2.6764240329624434,-0.9213171735969755,0.27217382868570317,1.1816083588881345,-0.21534939864560365,0.08689066485515255
1,-3.0534279813335443,-0.2709205930087319,-1.8585782949728678,-3.2589963069009866,-0.5137973741801454,0.5166859560045979,-0.7768144720125378,0.6316171483866996,0.59032060478202
1,-0.8353828172732284,-2.383851905577846,-0.8781206723904204,-0.18934785964144135,-3.235246468750073,0.9508345353186293,-2.6110210795247872,0.7996951268253089,1.9589167455976695
0,-0.5659589793411217,-1.6656382196325086,-1.0886447493637652,-0.46593796965759393,0.0038772263423630477,0.9237285542354604,3.7708846662141258,-0.36582190241643786,1.142843057228559
1,4.622876250955782,0.4275183180477355,-1.9170749949115733,0.8011681904614001,-0.07338536477195623,-0.4496280092489538,0.17085742491975742,-0.4397425862575016,0.9974963876562152
0,-5.830396756638362,0.2058648632482202,-0.5626688946474893,-0.9926824482532705,0.29479675686761947,0.09293829331734026,-0.5432822029659351,0.6551590736718297,0.44074319309695975
1,3.629044691679847,1.6973263676489698,-1.656844867574666,0.36461878943247134,-0.6147952518059299,-0.391934187329489,-0.3481415002919789,-0.4298598785669962,-1.8385900740244745
0,-5.692279634108817,2.0715654845645455,-1.028769469062679,-1.1554893037113185,-0.35357877410758604,0.5499610430422853,0.37514951818094017,0.5646920211642467,-0.37487398179551873
1,4.5189668822150555,-0.40072424351421687,1.2486619161084473,-2.521937736874286,0.3143570723606156,1.1920473349710299,1.963709191983337,1.860042233926908,1.8950583167151998
0,-4.0378726370996585,-0.1461169143715798,1.418968219964199,2.7471484213558246,-2.1524382800906765,0.04359038934353863,-0.8515970773080517,-1.563030113682268,1.5022115371702909
0,-0.4182481869819786,-0.745781617754901,3.4716548733874624,-1.2443114926624508,1.2794102904360956,0.12399331091928298,0.12165352123339801,-0.09141917484142977,0.19759258669959018
1,2.4483580634957858,-0.28721807850988545,2.798868688811105,1.6913013168498685,-0.4313976009771686,-0.8867324833761142,-0.8267060297949604,0.03626975968531039,-0.08892410028713141
1,4.30735722907441,-1.1272225488269811,-2.853237524701478,0.3788928240672422,-0.7920041116941505,-0.15869344059469875,-0.4303954371322653,0.14828222162628754,0.2721155385748329
0,-6.143461349674032,-1.215782657797142,-1.683262903555607,-0.6822254595641063,0.46998255270085854,0.04769667874811993,-0.03485752926691188,0.4514390441271473,0.8331086202273917
1,1.8274774609966657,-2.374319924180469,-3.009762447062455,-1.454190475112099,-0.6552496898906739,-2.2752844501581726,0.7383356181566384,-1.154469066209763,0.6680547929135924
0,-3.334724944118185,-3.244466258498683,-2.316591968225217,1.538502149161997,1.4774157218692086,1.5821671900047964,-1.2394489591332079,1.3225975985994594,-0.4063355446000956
1,5.843335579678194,2.863437293779357,-3.9284577923497714,-0.594634627258125,-2.7754381762367855,1.7839737018785147,1.3720628666181987,0.3529577495971015,-0.7311025928969681
0,-6.861100897828675,1.4754381811782549,-2.451796193386953,-0.5407875210303705,-1.6670702191025315,2.0015893985056077,1.5400882572284114,-1.4954116780801858,-0.9585701813091727
0,-1.9521795497114005,-0.41865364908222835,-0.6145041015161643,0.9098486457636139,-3.593400083291424,0.42677187098902447,2.9926764016067104,-0.8405022081735638,-2.04640523307593
1,1.8971690799529544,-0.7557527517320062,-0.06660471260472374,-1.9427817615961076,-2.9253784892366665,4.129237794181254,0.546421691330608,0.2938111086115867,-2.5658896274596144
1,1.2113189566915532,-0.9646709583469234,-3.1399815949895986,-0.4255884715757292,0.8516847076176088,-2.6901587589287903,-1.275364403531051,0.6757785448444938,1.2509364094703395
0,-2.662610949811401,-0.42105385558571334,-2.918774860952343,1.1532076806033456,3.1288795250824575,0.266317530131298,-0.24775197185064934,-0.41778284553760264,1.4938796487047938
1,1.4924102765400749,-4.1120503860410365,-3.200259771218841,-0.3173321218343398,0.38484439451665986,-2.06202347121841,-1.5650089516820098,1.5060639328844827,0.9529088348473527
0,-2.2102115037363834,-5.944507286741033,-1.692690354521096,1.16833954887192,4.023504846204051,-0.8643803316695716,-0.4465278402023754,-1.341365134792,-0.8991948327198827
0,-2.189125417801156,2.0674438400980253,-0.36172605276523506,2.020432262215248,-1.910488132037723,0.32052503663239806,-0.5254062027816072,0.4189463946813823,-0.041984793006777536
1,0.3620545424416677,1.7672626678778476,-0.36549000817644184,-3.390027905704272,-0.5834421799296164,0.606484901859267,0.499626716501243,0.022342347951090944,-0.06504851476672109
0,-4.641486204118469,3.0910931271557724,-2.032724145570918,0.2688253534951656,0.8902340702798783,0.5296426423368307,1.5759702585266557,2.1731013780080333,0.4045889670681234
1,2.5847546277555513,3.2841202765949755,-2.6520309587218684,-1.239360712106657,-1.3162456403995055,-0.3586696000310327,-1.954991408665464,-2.299036521755479,0.8187918946642557
1,3.743427062416898,-1.8535864349656648,-3.335088587906168,-0.14206150986014135,2.0165368634532017,2.506439362379449,-0.8100490675296301,1.0896429548828956,1.44132848551441
0,-4.748283649904999,-2.6546207729010707,-2.1429831107032826,0.5299964624914407,-0.8603599073460856,-2.912738264291298,0.6944558223281627,-1.0521090286999848,0.5481550735932188
1,2.2083600558422796,-1.7688508236140377,-3.2550719455671784,-2.075689923671437,2.3844368266861933,-0.08538926952588223,-0.2003593436385091,1.7484138404152705,0.2367629103902231
0,-3.8384343444992135,-0.6371629813072077,-2.804544313354586,2.192014396646228,-0.5847244395725858,-1.0588036795161582,-0.5932591452177658,-1.6911201089923869,0.6390081681646893
0,-3.7671782961463527,-1.8113291573566006,1.6610273495694465,-0.3337419063936707,0.7014715051760866,0.20158709598291513,0.8144980008899182,0.2722830229999176,-0.15720145113419923
1,4.941105312676067,-2.0470322104293586,0.9219984208847818,0.7882066023039044,-0.4339082156608497,-0.3277992193594624,-0.7518136078047517,-0.47830746078002445,0.014164391987479583
1,6.083521740586009,0.8056033796937052,-0.7415655043711691,0.8250423841742833,-1.012140870822162,1.3257072932211766,-1.440805259227097,-0.7572285802053506,0.2034022706520792
0,-6.8193507929100825,0.7328091313919206,0.6828193737032661,-1.4565173715524597,-0.6547807977317892,-0.5012231415927998,1.7782578610509738,0.909590911578416,0.08225104762830206
1,2.8153565397299873,-1.0603313262904814,-0.1293408333204387,1.247274870371636,1.489392142630839,2.400598964544207,1.8097558786738206,-0.5581600203665483,0.8621190649666864
0,-2.829469273890788,-2.2584397503108415,0.6210680574926514,-1.3539436319266578,-3.017191328160628,-1.5204249514308472,-1.3725437149165818,1.0091539134143863,0.7100406983138624
1,-1.0656706078373874,1.2625479400519641,2.8593408078991915,0.1812384140284389,1.3377862411464578,0.8194148295197814,-0.36710254587744434,1.0498940867112612,-0.021392457993027275
0,2.262432435001031,1.337261612634658,2.4671276646354925,0.2792390837432378,-0.3837907636864934,-1.598500083870812,-0.10715348200306056,-0.675747818766346,0.6088576751467426
1,7.074558833827976,3.1727093725040394,0.25178033203923644,0.9369680777719824,0.4049154390740155,0.32700281857926056,-1.8029450418257478,-0.5989176769642709,0.13817085092824247
0,-6.62935832879706,3.137246603083108,2.0148707941455224,-1.1692282534830718,-0.07417811881227185,-0.5997171941921791,1.3541789212236919,0.5771048969610991,0.41236438167571066
0,-1.0367060018383456,-1.2978355966600403,3.167765313749185,1.4482023411241147,0.6114778050517048,2.0909339413575263,2.240840318536825,2.019345473147062,0.3518129298509372
1,2.818741981770087,-2.1626282609891767,3.139548271683202,-1.2519364709112444,-2.9294127232250644,-0.6422766710703292,-1.3529520745973196,-1.7382784624717842,1.303191994236592
1,6.864812046089234,4.5040364264879535,-0.894346567845926,0.695538955360446,-0.44484339905249165,0.9568332451810848,-0.6927726580889481,-1.3852259325999774,0.3546934283555285
0,-7.93275434624244,3.5372361006603983,0.7246108840070662,-1.4590295258675021,-0.7208061848735485,-0.47177889214160246,0.75750696861895,1.650695769917246,0.10834189805525936
1,-0.10535763805720358,2.8332278388103997,-1.0817621404360025,-3.40707461638674,0.9378974942886806,0.20976287411901323,0.25414922689340125,0.8898874490452461,0.9021329610224563
0,-1.673723888243859,3.4987219797249276,-2.083437231762665,2.9353046343652807,-0.4226841439947902,-0.6439454702446515,-0.7315960508194721,-0.6406517041647232,1.426462134636498
0,-5.799315849733011,0.5716574795468965,0.33629411355689026,-0.40447348404437317,-3.8857276542905406,2.2490883290357995,1.5587179750385796,-1.4677123152919354,-1.1863348144465207
1,6.685627116252963,1.0197966446804472,-0.2929039554574367,-0.854964551636237,-1.8304923796376984,3.692229644102226,2.9171645212385346,-0.02758770040432912,-1.716339830118618
1,3.4949450996854594,-5.130769555125448,2.3389424054688805,-3.6563730999708035,-4.40478522255241,-1.4863495276861354,1.4373980477057413,3.0163497605133602,2.320515505873203
0,-2.6583353670625653,-4.80657083247345,2.6278858667328944,3.671219863365853,-0.16650299305304997,4.164774213389881,0.48628868289574956,-2.2013262428931006,2.347071396528776
1,2.290068627049629,-1.9829340512571,0.938102226283126,-0.03692677565634342,-4.687065747492738,1.2280150947701531,3.350738629773864,1.5781909262621652,0.17540749070469341
0,-0.5838192379074258,-4.478863717471233,1.7879851709215384,-0.2213671957963588,-1.3834343275253744,3.4747768902460643,0.3592971297380955,-2.2977313035414237,0.9530933037612188
0,-8.52587789272939,1.6064366207036584,-2.789059562200051,-1.213020503374152,-2.669543214882443,-3.3624645113237004,0.03998866581223321,1.1211384052534215,0.2845745762280677
1,5.934568678699585,2.151283210669798,-3.817577763023618,0.29416364041607024,2.374592775995654,3.3177447031530107,-0.42722825129308023,-1.021973165003003,-0.4494405710304656
0,-8.531401309346004,0.6927143830176279,-3.3060844823127407,-0.15577077707425746,-0.03201599559362634,0.8725757965217725,-1.255768869583973,0.2083294170370131,1.2829008991392772
1,5.795392326939022,1.5315092978162939,-4.830572374350913,-0.029989502054077157,-0.0976418538392499,-0.5944409308734716,1.5003757682515573,0.19047961863446244,1.3814198251933103
1,1.5338720629935658,-3.194220143193547,-2.124989437775366,-0.20317615018599514,0.02291178854089536,2.6127018266708335,1.7294165888979376,0.7516993707597782,0.09006998583775723
0,-2.445635570298102,-3.7088616890635215,-2.08939706040468,-0.2792974946670852,-2.9660657085713513,-0.523799148360857,-0.3116408769335181,-0.7429383286572661,0.7055267905014319
0,-5.593152607420843,-0.4467302618094139,-2.121090036770038,-1.0344867017722161,-0.4338939739483906,1.4917925597399573,-1.7837444640326479,-0.5604843777634378,0.2118646463781911
1,3.175342505465403,0.8503365687661486,-3.1317491754121587,-0.10929096066449322,-1.6656671639021492,-0.563127806185149,1.938604187155918,0.8303984489736146,-0.2873239400712057
1,3.174755369567714,5.0652025607030415,-2.2443698504165828,-0.5330165383819561,-0.792767475592389,-1.3469444296241235,1.1654383773553503,0.2357018368923073,0.19378605102845264
0,-5.5829419005364,4.300291372887616,-1.1997865167934758,-0.0835742335959717,0.5376476971806997,1.216042926176328,-1.2579175513153074,0.21954776043753133,0.5790479086508069
0,-2.811277941979313,-0.5584548174327294,1.4964323392566137,3.9987629685303197,-2.2086920388512303,1.5474599018740212,-0.6720399979171171,-0.8061870905958249,1.129975763800038
1,2.5089778841002612,-0.6816218949075988,1.6741596643249246,-4.715802940061546,-1.8173216650813293,0.5775940315104883,1.9658115140148666,1.3941758057783695,1.7644556995104268
0,-7.4080574513389,2.4936803105552356,-0.7922081245744009,-2.645939811060699,-1.6293315262833654,-0.16297682493428833,1.8433360920975586,0.2655229941544529,0.2353174519245918
1,5.275167218766069,3.238028064599209,-2.164873472753,1.1097164018944785,-2.2825997806905196,2.330929671330769,-0.8551642880417055,0.12459960600472829,-0.008519662007218539
0,-4.809187742076687,-1.7340722124005545,-0.2738975774830786,0.060805465589822034,0.5886060267689494,0.9811573271372931,-0.47790455806553644,-0.3354356075648774,-0.16255354887940637
1,4.3439379480564275,0.09916923746352631,-1.788284180219116,-0.44693583262090353,-1.6556217209679556,-0.31252783262461076,0.7749370675658133,0.22461418942795758,0.38672381224211116
1,4.824512858331682,3.2829733892696287,-2.7537939300037473,-1.128701872829725,-2.1560918415756816,0.218498330267184,0.006185915600480981,0.016914403736880603,-0.08466972915252194
0,-7.358137487931131,2.437311781333239,-1.5848202883747926,-0.19886937109596628,-0.31509017668753736,0.9455338713265283,0.285111947210989,0.5073296230549166,0.8303505353726175
1,5.535321976351648,-3.730723673200535,-0.10704517003167578,0.6886462828578124,1.209258809000819,-1.494671288457354,-1.4327148332636015,0.28881603865959127,-0.4228244689676663
0,-4.866248970052582,-2.770941723315675,0.392854192227765,0.03320290284812569,1.8072669620284934,-0.5710641973046559,-0.00019324818837480334,-0.4510595462267463,-0.0903337159063558
1,-1.1976019602009653,-4.561580299334188,2.5827317546790236,-2.3643681765917077,-1.047497288819962,1.6351469669940781,-1.2924580776959205,0.9736121614735578,0.06634286071075943
0,3.1629145644023886,-5.317105133268146,2.899161808288253,2.786677755888035,-0.8802341863596079,-0.6221149791337052,2.1600215955632667,-0.8433873595327137,-1.1186451594168147
0,-5.262248793096583,0.013200373850025194,-0.4315874055564102,1.6036632221263378,-2.2045862165705024,-0.7182090243051008,-1.6529118458813385,-0.6888016608734544,-0.9391397809256611
1,4.347739586338041,-0.11324783625735138,-1.0419084792897817,-2.182278476115415,1.443116024890273,0.8700713991764955,1.6008127420041691,0.7325246275001657,-0.5770264967724197
0,-4.846765374111555,3.801047571139699,5.034688035465671,1.0237826054546815,-2.997102643958691,-1.1870401047510128,-2.674861967860176,-0.10883196049185764,-1.659270653804236
1,6.906339847579256,4.252144394327642,4.497287618501207,-1.5533997386014284,1.941296518388909,1.3658896817078292,2.5177272705445595,-0.07594554870080757,-0.8897637350322974
0,1.1381161486899076,-2.18491096457195,-1.6028392638549984,2.9775133461607153,-1.4479380402282318,0.7562792984988006,-0.7349945332360942,-1.299265012438813,0.447702902452534
1,-1.6832476082070198,-4.58788853155017,-0.5308009489450969,-3.2071050283523914,1.2185603343140483,-0.926044297628149,0.22577974011301294,1.3050830295384148,0.24149092961415194
1,2.1913272490974376,-2.9988159498245217,-4.223483659535371,0.9339578734816539,0.5846816431583323,-1.6758770476313158,0.2639330937783733,1.4359303470029998,-2.02220060816982
0,-3.131312387132697,-2.2282691357335582,-3.6783769710025824,-0.6031970355932047,1.3689392038697794,0.992520692900581,-0.2696402572992596,-2.275150931228498,-0.18128949560126195
0,-1.8522590508215855,-4.755003633212953,-2.0257012287149814,0.8165496732897168,-1.2495808817553573,-1.7596624512774526,1.7549926716462139,-0.1798874194606498,-0.855883327989912
1,1.1498573132345415,-5.949775334354089,-2.287005479029167,-0.8498515143760363,1.1342034314072882,1.7567039747014284,-1.760099179062236,-0.06212808875922071,-0.7217570476185495
1,2.537948678023819,0.05283386632373164,-2.151218491249288,-1.1687909230912614,0.5067485685305726,2.797559280963816,-0.12533456057866768,1.5312780483810877,1.3090107985670987
0,-4.2348514619929505,-0.2363577787795858,-1.7028873732060257,0.7125772974267649,-1.813172445834532,-1.9648148328530548,0.4421856087870502,-1.1674719412972938,1.1732780050565907
0,-2.2714026286708178,-1.7991426140625386,0.7947030359250212,1.0643746767004747,0.23914163817452644,1.9356602563501646,1.6025488415250178,-0.6883491288103117,1.560923332182214
1,2.4365899167529563,-2.2116505873804195,0.037536021728231894,-0.8374836287783775,-1.790538994714921,-0.7971350088371055,-0.692929533306632,1.1324636317513521,2.6710330254907717
1,4.730513067631947,2.3140699245071836,0.6754950554181909,-0.7118039178290857,0.8701669534032601,3.0457973323561527,-1.4154062417096867,0.7737647089432564,-0.23792293923446062
0,-3.9300511097856416,0.4885657503156598,1.628596997855786,1.0503604935481266,-0.2617654389697476,-3.3963110712603353,1.4022576703026464,-0.7932099373177779,-0.7000928185452752
1,4.891854426176342,-6.028066283705259,2.1061896074686506,0.6939039009446971,0.41701917647456554,-1.5154968171289336,-2.1229273718112562,-1.5684860754591492,-0.8736657492476938
0,-2.295008126556703,-4.7825913550334045,2.568879421122152,0.5895616555428587,2.21088587962475,-0.31187931686863557,1.0442624084960213,1.6848287654668648,-0.6915004467082806
1,2.877651624868448,-0.2512191759439074,-1.5813875785700509,-3.174202768165592,-0.8923487173022524,2.1843648631037054,2.261391074025799,-0.8771370737582943,-0.00529664038129798
0,-3.0433388691078775,-0.7197400108489829,-1.8813049765985557,2.6636758136274494,-2.7216289774114566,0.9968207331904616,0.26404359817226203,-0.20512465619574602,-0.8638358953818992
1,3.310527196105126,1.2113791719640061,1.6623036137846712,-0.47363822698928065,1.2562821299858802,0.43717338375551873,-2.0969558267999084,-0.6279420811239755,-0.40716653376821155
0,-2.4996579050747187,1.273738508607863,1.8429375965954813,0.4260693106973498,1.6395161831101,-1.4047248547426179,1.1823780035053408,0.6769079019537572,-0.6407485313958711
0,2.090199001784174,-0.7380777656992945,0.2727809933292265,3.3055951326510145,-2.950478257473499,2.7056555143362413,0.2984042586608258,-0.14234056873228418,-1.6751949087530087
1,0.588200587088116,-1.4389023406492212,1.1607936655467734,-3.196960402741828,-1.1711741459598377,1.307134109639893,3.3935877905074445,-1.628138853352683,-1.7689835692344338
1,4.1678924163421565,-12.02489070256185,4.812130134743456,0.3180649365472356,-2.0065064827975774,-0.8972653576559533,-0.2998507972664392,-0.6053177836831978,4.777064847827462
0,0.709279846587476,-12.920576111016056,5.224018564854053,2.2705328735150476,2.5146607743204052,1.018986046963723,1.0900531758799301,0.7684246299892965,4.002940252582093
1,4.011175352128395,-2.0777912878540277,-2.356309747991509,0.2709743016642265,-1.0621879432004668,-0.22664304847895367,-0.8181596423345406,1.2420204653072024,-1.488537221787029
0,-4.942844470337377,-2.3159441566544334,-1.6865947248188098,-0.24047409993124502,1.4559477507973175,-0.1371052048966942,0.7350338708045054,-1.389011673252917,-1.0687208544506026
0,-1.33104287869663,-3.8002488638231298,1.7487989616211694,1.3931197966660969,1.589672137581875,1.3492866290523327,0.7551691081957392,-1.49534129636219,2.2292195813831674
1,2.5295475150821485,-4.429529347872708,1.238723886183389,-0.5133360421618752,-0.9089356272924806,-1.838379520971703,-1.098757405464665,2.172703650585219,2.501235001055089
1,3.726679506576566,-1.4904197107877704,-1.9349539717095563,-0.06538520784305431,-1.8110757724819555,0.5170220641664078,-1.9470477821474685,0.395628517040622,0.9237867480590563
0,-5.17762165273995,-1.6419925213798587,-0.5281950526784446,-0.45859226730264296,-0.13261737288531256,0.4738159043493618,2.2907140931614056,0.03787109055549012,0.9244674667753636
0,3.2871904311878763,-0.6194316213098435,1.8009335589308975,2.5085346151782932,-1.6118532896607956,0.799197116099522,0.6342908853783236,-0.648967634944487,1.5077158289944386
1,-1.603860318580081,-1.6131374951595172,3.493711186273973,-2.225851069645369,-0.9573093244829656,0.9427082457589278,0.7705211441536496,1.0513995097230453,0.3382350223517523
0,-6.463211292342159,0.8678379061786259,-2.042092885401032,-0.44209682608612316,-2.0719526835952182,2.1007429714796197,2.87720881726716,-0.2322778900723493,-0.3639456619291495
1,5.423611871006839,0.9198466866625881,-2.990955686711627,-0.6661699013643176,-2.847389056189844,1.7238983822153182,0.047404489852075085,-0.6373634451130068,-1.1507414566822576
1,1.458568250255284,2.1393980840303404,-1.4331004702464205,-0.18778513229339977,-0.0009539237988267661,-2.1652657387244894,-0.7203903895371785,-1.2814256674869409,0.7987283698074433
0,-1.9120535352234471,2.223878992238161,-1.0596544405745385,0.5311122006039206,2.221619126703165,1.039120071774952,0.032239178133417506,1.1528973104861804,0.1125360566138517
0,-1.4961851562796347,1.0714265307615207,1.1122178944840944,4.682485036163767,-0.7483898392370646,1.2335428410947809,-0.5918589537907517,-0.9307917925793993,1.3875992291364467
1,2.0449484450066477,0.6487262095039714,1.2135707369649498,-4.601418325888458,-0.28539084891860456,-0.5274453263372539,1.0912656075064884,1.0105453317817592,1.6042619927593142
0,-4.902793718348673,-2.5778803859264556,1.1709001575994664,0.7572651486555269,0.8781908692226313,0.4607235239654807,0.7048505555608582,0.49351647105258756,-0.5396083065353844
1,5.63209768255504,-2.2887106137773663,-0.14747126986153306,-0.5089715434953377,-0.47086719513574077,-0.7025157119998737,-0.8919208923633483,-0.6852158433598791,-0.10518782238353702
1,2.7259976714987855,-0.21275545851051908,-2.728601938194125,-0.5152136877968272,-1.0794899284127175,-1.3622988357779502,0.8209253718734107,0.9885850320079717,-0.22081585875008436
0,-4.372569138637921,0.27491363863877316,-1.599405239408466,-0.00087557661534411,-0.6167794564240218,2.329140359734359,-0.15801103002858208,-0.6734923772984306,-0.6402882284110049
1,4.174049967881841,-3.79526903019086,-0.9363402387608049,-0.535245194020266,-1.433318108849549,-0.44293381368615287,-0.848706975575531,0.16532746367228265,-0.05518724904918082
0,-4.257415089543241,-3.7464838736420583,0.49076954757833047,0.2922143031026014,-0.2740486818453812,1.2887820843651452,1.251491678611051,0.053646723296211486,0.06956502043971885
1,-2.579908854444208,-1.9184294244460465,3.5057359733068747,-0.06710038773278167,-0.20239455138878978,1.8040014683767147,0.00010496313138257377,1.1744092867435034,2.976752692646952
0,4.726715558177831,-2.062231058344703,2.1522874641295484,1.038883719720125,-0.42627303830476515,-1.0603147808659628,0.8220861910166337,-1.0863254906813926,2.41068586377364
0,-6.245086040733457,4.08177849569113,-2.366420603101536,-0.48115615475465506,-0.13097603248709797,1.3618130713923182,-0.3055266936655047,-0.9938069742599338,0.8517960117745439
1,4.154097780485579,4.081376553338921,-3.4640488841130668,-0.05703871317824024,-0.5483910566691247,-0.6822378274271271,0.9012241003237724,0.9573496717978193,0.22985106096257674
0,-2.4385055900651906,-1.1479101093386512,-0.08214217570658496,1.841060958604435,-4.425510361264907,0.9973216823952317,2.056387188121866,0.07103021536612297,-1.195197593937627
1,3.2415868765761697,-1.2977405118948773,0.4825854365060755,-2.5257602276604585,-1.9406053358580295,3.7701578533891262,1.740166062785875,-0.8099368778803513,-0.9848937839079401
0,-0.33857498682140313,-3.550323489057686,3.510089658362604,1.3805440193669571,1.2916465943459494,1.3526818313582136,2.6607946145066967,-0.5576528691487375,0.7006488161295241
1,2.627901138791162,-5.641560297930909,3.285401643789642,-0.8931304116068864,-1.6896274149596882,-1.3896339429049298,-2.8899096719858868,0.8233350359698406,-0.20834136859817415
0,-4.2359549884063314,0.48651522333836816,-3.396616307855347,2.7019905450281914,-2.7301116859874393,0.478936174641965,0.02984387911047125,-0.6345147207733702,-0.06741448238054157
1,1.8111006179669582,-0.7431802276909644,-3.029726718531721,-3.848786159449713,-0.4532740328636296,1.4424412252844543,0.9733614546921793,0.8258565972074701,-0.4436648727510872
0,-0.8266752668371563,-0.14009112560621487,1.265678050559681,3.372912809014743,-0.5333049320268396,2.5755855782379506,0.5043772677280499,-2.0767797985358034,1.7994209248516861
1,0.6687981493030097,-1.4061578527262857,1.4939576330105266,-3.9895033264101154,-1.547748173037969,-0.32673128068082463,0.7817358844542232,2.773344915471359,1.528798067091973
0,-2.6480337805278107,1.6181803327808766,0.9805338081264423,2.0579037293770206,-0.31006983377024266,3.0869960090750657,0.42126133789004466,-0.6896865756470353,-0.6321043296561524
1,2.2848244361532237,0.99413551210899,1.1750020779573933,-3.097490848293031,-3.671616896386906,-0.9800288523095556,0.7621964663802729,0.922323119487541,-0.8152278952936037
0,-2.0008553736642747,-2.211885147734774,-2.7935590094369744,2.57119856362208,-1.6107620308518469,-0.42328830470875134,0.5709654594911855,0.20437279878233633,-1.1465205639317602
1,1.1368586357757173,-2.405170726523435,-1.7082409767418096,-2.9243910449242545,-0.5668509790636145,2.0808579993729404,0.959384647688645,-0.7386546233592105,-0.9185695843478527
1,-2.3343061740445603,-8.207633916376603,6.696092152976029,3.4028172441470157,-5.37335690388874,2.4670162912911513,1.3923079558717861,0.14519438774356241,4.113795105461965
0,5.312234236208097,-8.540982129820922,4.907327090987576,-2.6751555996850915,-1.9002529267729058,2.1756123291424228,2.134049187497393,0.9387868546283433,5.625336762384733
0,-5.996496153210267,0.18119522118412426,0.2354397487887874,1.78393938864046,-5.965158287272057,1.9255598428507317,0.6766661681065332,-0.8730707227959141,-2.107887721446471
1,6.335636605815654,0.13610769358282418,-0.05033378838133436,-3.3082015608799598,-1.7032025762164198,3.3495758576624053,3.214245645597976,0.040047776630561915,-2.8424189209388624
1,2.079993191441855,1.598086703773174,-0.8763151575454361,-4.478240159897911,0.8372808029965362,-0.4511576303229054,1.002077066485789,-1.5380354846118325,-0.5087747730896067
0,-3.208172367049165,2.8788437231465047,-1.195275934481281,3.858957962232561,-1.9252892562173662,0.936973427645757,-0.8852910506350967,1.7805361329738882,-0.12674288035926215
0,-1.8076212689793807,-1.1334369719409672,2.909876623944056,0.895229686741116,-1.197671600792932,-1.6476534152106164,-1.5679866109002996,-0.38874088193151013,0.30530463951164355
1,3.544489248793262,-0.2723091266417203,2.501317978665811,-0.36562353456386015,1.5085634136729122,1.3940867404341977,1.267814754426063,0.6569038159085961,1.0111218670611968
0,6.160276667996209,0.14314536231715466,1.8927229217467092,4.121842315191798,1.7961499689255744,0.3591801575359122,-1.036904143099007,-1.2019305654866912,0.12979178709582515
1,-3.6415138047622286,-0.41449172521626754,3.498526976301008,-2.9942801029755115,0.5530196037608285,-1.5174542123238208,0.5828297276721968,0.9490799405409054,0.01474761006083097
1,0.9725586113936592,-1.2676915546082754,-1.263569304986211,-1.0028612564205963,1.659782076023068,1.1531332751367542,-2.8407442203268602,1.0413841318207024,0.016889579402445492
0,-1.430343166523347,0.1822547622509055,-1.7789364698127341,1.81582613015626,0.9551150841004911,-2.568405491245539,2.1905599694619577,-1.028240820941316,1.4021156491231754
1,1.9309844485582057,-6.079003266117308,1.8417003764494808,-0.8446312923513305,-0.6473422076305094,-2.4495192741762346,-1.2528984572686421,0.2414939984523959,1.4679854118987439
